bike_theft_id,colour,make,model,speed,bike_type,status,cost
612792,BLK   ,OT             ,SIRRUS         ,27,RG,STOLEN,679.0
612793,SIL   ,GI             ,RAPID 2        ,27,RG,STOLEN,699.0
612794,GRY   ,OT             ,,18,MT,STOLEN,1500.0
612795,,NA             ,,6,MT,STOLEN,250.0
612796,,OT             ,,6,MT,STOLEN,175.0
612797,BLK   ,OT             ,CLD 105        ,18,RC,STOLEN,3100.0
612798,WHI   ,FJ             ,TRACK CLASSIC  ,1,RG,STOLEN,500.0
612799,BRN   ,TR             ,,18,MT,STOLEN,600.0
612800,GLD   ,KO             ,DEW DELUXE     ,21,OT,STOLEN,900.0
612801,GRY   ,TR             ,,21,MT,STOLEN,500.0
612802,LGR   ,RA             ,1985,8,RC,STOLEN,400.0
612803,LGR   ,RA             ,LASER          ,8,RC,STOLEN,1500.0
612804,BLK   ,RA             ,KODIAK RIMTOUCH,11,MT,STOLEN,1300.0
612805,OTH   ,SC             ,,1,OT,STOLEN,500.0
612806,,UK             ,,3,MT,STOLEN,0.0
612807,GRY   ,DB             ,2015 AXIS 27.5 ,8,MT,STOLEN,540.0
612808,GRY   ,OT             ,CHAMPION 72V   ,40,EL,STOLEN,2500.0
612809,BLK   ,TR             ,2016,10,RG,STOLEN,600.0
612810,BLK   ,MA             ,,21,RG,STOLEN,0.0
612811,BLK   ,RM             ,TRAILHEAD      ,24,MT,STOLEN,500.0
612812,BLK   ,BI             ,VOLPE          ,21,RC,STOLEN,1895.0
612813,BLU   ,UK             ,,10,RG,STOLEN,150.0
612814,ONG   ,OT             ,COMMUTER       ,7,RG,STOLEN,500.0
612815,BLK   ,TR             ,7.2 FX         ,27,RG,STOLEN,600.0
612816,OTH   ,UK             ,AMS MONACO HYBR,21,RG,STOLEN,0.0
612817,BLK   ,SC             ,ONUS           ,21,MT,STOLEN,299.0
612818,GRY   ,UK             ,,12,RG,STOLEN,500.0
612819,BLK   ,NO             ,VALENCE CLARIS ,35,RC,STOLEN,950.0
612820,WHI   ,OT             ,HARPER FIXIE   ,1,RG,STOLEN,260.0
612821,BLK   ,RA             ,"BACK ALLEY""""   ",1,RG,STOLEN,519.8
612822,BLK   ,OT             ,ROUBAIX EXPERT ,21,RC,STOLEN,4500.0
612823,GRY   ,SC             ,,10,MT,STOLEN,200.0
612824,LBL   ,NO             ,CITY GLIDE     ,7,RG,STOLEN,800.0
612825,BLK   ,OT             ,,10,RG,STOLEN,350.0
612826,GRY   ,GI             ,ESCAPE 2 CITY  ,24,RG,STOLEN,600.0
612827,GLD   ,GI             ,ROVE 1         ,10,RG,STOLEN,1300.0
612828,TRQ   ,BI             ,ROSSI          ,21,RG,STOLEN,0.0
612829,BLK   ,UK             ,,20,MT,STOLEN,5000.0
612830,BLU   ,FJ             ,ABSOLUTE 1.3   ,22,OT,STOLEN,1000.0
612831,BLK   ,GT             ,VANTARA        ,9,RC,STOLEN,784.0
612832,LGR   ,OT             ,VR40           ,11,RC,STOLEN,1669.99
612833,SIL   ,TR             ,CROSS RIP 2    ,10,TO,STOLEN,2200.0
612834,CPR   ,KO             ,ROUNDABOUT     ,9,RG,STOLEN,1100.0
612835,WHI   ,OT             ,,30,RC,STOLEN,300.0
612836,GRY   ,CA             ,,24,MT,STOLEN,1000.0
612837,,UK             ,,21,MT,STOLEN,3000.0
612838,BLK   ,OT             ,,7,OT,STOLEN,1500.0
612839,,OT             ,,7,OT,STOLEN,1500.0
612840,WHI   ,OT             ,PRO COMP       ,27,MT,STOLEN,1500.0
612841,BLK   ,OT             ,DUTCHI-1       ,1,RG,STOLEN,300.0
612842,BLK   ,RA             ,CADENT I8      ,6,RG,STOLEN,2000.0
612843,GRN   ,GI             ,,7,RG,STOLEN,500.0
612844,SIL   ,SPECIALIZED    ,HARD ROCK AND C,21,MT,STOLEN,2000.0
612845,BLK   ,KO             ,DEW C59 2013   ,24,RG,STOLEN,600.0
612846,BLK   ,UK             ,MASI ALARE 53 C,12,RC,STOLEN,900.0
612847,WHI   ,CC             ,KROSSPORT      ,21,MT,STOLEN,450.0
612848,WHI   ,CC             ,APEX           ,24,MT,STOLEN,640.0
612849,YEL   ,CC             ,,21,MT,STOLEN,400.0
612850,DGR   ,OT             ,VOLTAGE        ,21,RG,STOLEN,700.0
612851,RED   ,RA             ,,1,RG,STOLEN,0.0
612852,RED   ,GI             ,,21,MT,STOLEN,100.0
612853,LBL   ,OT             ,T1000 HYBRID   ,21,RG,STOLEN,349.99
612854,SIL   ,UK             ,,1,RC,STOLEN,500.0
612855,WHI   ,OT             ,2167,1,RG,STOLEN,280.0
612856,RED   ,GI             ,TALON 2        ,16,MT,STOLEN,800.0
612857,YEL   ,KO             ,,21,MT,STOLEN,600.0
612858,BLK   ,OT             ,SCR1           ,18,RC,STOLEN,1300.0
612859,BLK   ,TR             ,1.5,9,RC,STOLEN,1250.0
612860,BLU   ,GI             ,BOULDER SE     ,8,MT,STOLEN,350.0
612861,,CC             ,,7,MT,STOLEN,599.0
612862,GRN   ,DB             ,RESPONSE       ,21,MT,STOLEN,0.0
612863,OTH   ,GI             ,12 AVAIL 3 S LI,14,TO,STOLEN,770.0
612864,GRN   ,TR             ,1200,15,RC,STOLEN,500.0
612865,BLK   ,GI             ,ESCAPE 1       ,27,OT,STOLEN,600.0
612866,GRY   ,OT             ,GRANITE PEAK   ,18,MT,STOLEN,100.0
612867,BLK   ,NO             ,YORKVILLE      ,21,OT,STOLEN,400.0
612868,BLU   ,RA             ,ROYALE         ,21,OT,STOLEN,0.0
612869,BLK   ,RA             ,2015,1,RG,STOLEN,420.0
612870,BLK   ,GT             ,KARAKORAM SPORT,21,MT,STOLEN,600.0
612871,BLU   ,KO             ,2010 JAKE THE S,10,RC,STOLEN,600.0
612872,GRY   ,OT             ,,1,RG,STOLEN,400.0
612873,BLK   ,GI             ,,21,RG,STOLEN,0.0
612874,BLK   ,TR             ,FX1            ,15,RG,STOLEN,520.0
612875,BLK   ,TR             ,16 PRECALIBER 2,7,MT,STOLEN,400.0
612876,DGR   ,KO             ,,8,RG,STOLEN,810.0
612877,BLU   ,GI             ,ESCAPE 2       ,24,OT,STOLEN,850.0
612878,,GI             ,,1,RG,STOLEN,1000.0
612879,OTH   ,OT             ,,20,RC,STOLEN,2600.0
612880,GRY   ,OT             ,ALIGHT         ,21,RG,STOLEN,480.0
612881,BRN   ,OT             ,,8,RG,STOLEN,700.0
612882,RED   ,SC             ,700C GTX 2     ,21,RG,STOLEN,549.99
612883,RED   ,SC             ,700C GTX 2     ,21,RG,STOLEN,549.99
612884,BLK   ,SU             ,REPUBLIC       ,21,MT,STOLEN,0.0
612885,SIL   ,MA             ,PASS           ,24,MT,STOLEN,0.0
612886,BLK   ,RM             ,,10,MT,STOLEN,1200.0
612887,RED   ,UK             ,VINTAGE        ,20,RC,STOLEN,0.0
612888,TRQ   ,SC             ,MERANO         ,8,OT,STOLEN,399.0
612889,GRN   ,KH             ,,1,RG,STOLEN,269.0
612890,YEL   ,GI             ,,12,RC,STOLEN,1500.0
612891,WHI   ,OT             ,,8,EL,STOLEN,2299.0
612892,RED   ,SC             ,GTX-2          ,21,OT,STOLEN,400.0
612893,BLU   ,CC             ,MOUNTAIN BIKE  ,18,MT,STOLEN,500.0
612894,RED   ,TR             ,TREK 3500      ,21,MT,STOLEN,400.0
612895,YEL   ,SC             ,,1,RG,STOLEN,180.0
612896,YEL   ,KH             ,"KRANK ROOK 16"""" ",1,RG,STOLEN,160.0
612897,BLK   ,TR             ,,18,MT,STOLEN,500.0
612898,BLK   ,SC             ,,18,RG,STOLEN,350.0
612899,RED   ,TR             ,,18,RG,STOLEN,600.0
612900,WHI   ,GI             ,RAPID          ,24,RC,STOLEN,800.0
612901,,NO             ,,8,RG,STOLEN,600.0
612902,,NO             ,MOUNTAINEER    ,21,MT,STOLEN,50.0
612903,GRY   ,TR             ,,40,OT,STOLEN,800.0
612904,BLK   ,TR             ,SUPERFLY 24    ,40,RG,STOLEN,800.0
612905,YEL   ,GI             ,ESCAPE 3       ,8,RG,STOLEN,1000.0
612906,BLK   ,NORTH ROCK     ,CTM            ,21,MT,STOLEN,440.0
612907,BLK   ,OT             ,S2             ,22,RC,STOLEN,2285.99
612908,LGR   ,UK             ,,14,TO,STOLEN,450.0
612909,WHI   ,UK             ,,20,BM,STOLEN,400.0
612910,BLK   ,GI             ,TCX SLR 2      ,11,RC,STOLEN,1680.0
612911,RED   ,UK             ,,8,MT,STOLEN,0.0
612912,,OT             ,,1,RG,STOLEN,1000.0
612913,BLU   ,SU             ,REACTION MEN'S ,18,RG,STOLEN,281.9
612914,BLK   ,GI             ,ESCAPE 2       ,24,RG,STOLEN,650.0
612915,RED   ,IH             ,,40,MT,STOLEN,300.0
612916,BLK   ,OT             ,CURSE FS       ,1,BM,STOLEN,700.0
612917,BLK   ,OT             ,CURSE FS 20.25 ,1,BM,STOLEN,700.0
612918,,UK             ,,10,BM,STOLEN,0.0
612919,RED   ,OT             ,,24,TO,STOLEN,1000.0
612920,DBL   ,SC             ,,7,RG,STOLEN,270.0
612921,MRN   ,OT             ,MIXTE 3-SPEED  ,3,RG,STOLEN,850.0
612922,,UK             ,UNISEX         ,21,MT,STOLEN,1200.0
612923,,UK             ,,21,MT,STOLEN,1200.0
612924,PNK   ,OT             ,,3,TO,STOLEN,279.0
612925,BLK   ,MA             ,MARIN          ,21,OT,STOLEN,2800.0
612926,RED   ,UK             ,SIRRUS SPORT   ,27,RC,STOLEN,600.0
612927,BLU   ,TR             ,,21,MT,STOLEN,390.0
612928,BLK   ,OT             ,ALLEZ ROUBAIX S,15,RC,STOLEN,2500.0
612929,BLU   ,GI             ,ALIGHT         ,20,OT,RECOVERED,600.0
612930,ONG   ,NO             ,XFR 3          ,1,MT,STOLEN,939.0
612931,GRY   ,NO             ,XFR 2          ,1,MT,STOLEN,1249.0
612932,WHI   ,CA             ,,10,RC,STOLEN,1600.0
612933,ONG   ,MA             ,,10,TO,STOLEN,650.0
612934,WHI   ,CA             ,10,10,RC,STOLEN,2100.0
612935,ONG   ,MA             ,5,7,MT,STOLEN,640.0
612936,YEL   ,OT             ,LANGSTER NY    ,1,RC,STOLEN,900.0
612937,BLU   ,OT             ,COMMUTER       ,9,RG,STOLEN,795.0
612938,BLK   ,GI             ,ROAM           ,21,TO,STOLEN,1200.0
612939,,HF             ,,8,RG,STOLEN,350.0
612940,BLK   ,OT             ,CARVE EXPERT   ,24,MT,STOLEN,2000.0
612941,,CA             ,,14,RC,STOLEN,3500.0
612942,LBL   ,HF             ,MOUNTAIN BIKE  ,4,RG,STOLEN,100.0
612943,BLK   ,CA             ,2014 SUPERSIX E,21,RC,STOLEN,2000.0
612944,BLK   ,GI             ,,24,MT,STOLEN,800.0
612945,BLK   ,CC             ,,21,RC,STOLEN,0.0
612946,SIL   ,OT             ,X TRAIL 2      ,6,MT,STOLEN,350.0
612947,RED   ,OT             ,CROSS MOUNTAINT,5,MT,STOLEN,175.0
612948,BLK   ,UK             ,HARDROCK       ,8,MT,STOLEN,200.0
612949,BLU   ,KO             ,,18,MT,STOLEN,2000.0
612950,ONG   ,UK             ,2016 SPECIALIZE,24,RG,STOLEN,699.99
612951,BLU   ,UK             ,,10,OT,STOLEN,0.0
612952,SIL   ,OT             ,CROSS ROAD SPOR,18,TO,STOLEN,600.0
612953,ONG   ,OT             ,FIXED UNO RISER,1,RG,STOLEN,499.0
612954,BLK   ,UK             ,,21,MT,STOLEN,500.0
612955,BLK   ,OT             ,SOLOIST        ,1,RG,STOLEN,549.0
612956,BLK   ,UK             ,,3,OT,STOLEN,500.0
612957,SIL   ,OT             ,ROCK HOPPER    ,8,MT,STOLEN,100.0
612958,WHI   ,OT             ,,10,MT,STOLEN,220.0
612959,BLU   ,UK             ,GRINDER        ,18,MT,STOLEN,600.0
612960,BLU   ,UK             ,,21,RG,STOLEN,500.0
612961,BLK   ,KO             ,BANDWAGON      ,1,OT,STOLEN,700.0
612962,WHI   ,KO             ,BANDWAGON      ,1,OT,STOLEN,700.0
612963,BLU   ,OT             ,URBANITE       ,8,RG,STOLEN,350.0
612964,BLK   ,UK             ,NERVE XC 9.0   ,21,MT,STOLEN,2700.0
612965,GRY   ,NO             ,INDIE 2 XS     ,18,MT,STOLEN,1000.0
612966,BLK   ,UK             ,,5,MT,STOLEN,100.0
612967,LGR   ,OT             ,QUEEN ST. 700C ,7,TO,STOLEN,400.0
612968,DBL   ,OT             ,STEP THROUGH SC,7,RG,STOLEN,250.0
612969,GRY   ,NO             ,STORM 9.1      ,21,MT,STOLEN,530.0
612970,BLU   ,HF             ,,1,BM,STOLEN,138.0
612971,GRN   ,RA             ,TRIPPER 2015   ,1,RG,STOLEN,900.0
612972,RED   ,OT             ,UMBRIA III     ,12,RG,STOLEN,400.0
612973,BLK   ,UK             ,,18,RC,STOLEN,500.0
612974,BLK   ,OT             ,,1,OT,STOLEN,75.0
612975,BLK   ,KO             ,DEWEY 2016     ,8,TO,STOLEN,580.0
612976,GRY   ,OT             ,,21,MT,STOLEN,200.0
612977,GRY   ,UK             ,,21,MT,STOLEN,200.0
612978,,UK             ,,27,MT,STOLEN,0.0
612979,BLU   ,UK             ,,1,BM,STOLEN,1.0
612980,GRY   ,UK             ,,18,MT,STOLEN,250.0
612981,BLK   ,OT             ,DUAL SPORT     ,24,RG,STOLEN,799.0
612982,BLK   ,OT             ,MILANO         ,21,RG,STOLEN,549.0
612983,WHI   ,TR             ,8.4 DS         ,27,MT,STOLEN,994.0
612984,RED   ,OT             ,MILANO         ,1,OT,STOLEN,600.0
612985,BLK   ,SC             ,,14,MT,STOLEN,100.0
612986,LGR   ,GT             ,,21,TO,STOLEN,700.0
612987,GRY   ,OT             ,,21,RG,STOLEN,750.0
612988,GRN   ,UK             ,,21,OT,STOLEN,800.0
612989,BLK   ,GI             ,16 FASTROAD SLR,16,RC,STOLEN,1300.0
612990,GRY   ,NO             ,YORKVILLE      ,21,RG,STOLEN,500.0
612991,PNK   ,NO             ,YORKVILLE      ,21,RG,STOLEN,500.0
612992,DBL   ,TR             ,,21,MT,STOLEN,600.0
612993,BLK   ,OT             ,,21,OT,STOLEN,0.0
612994,TRQ   ,CC             ,,7,RG,STOLEN,400.0
612995,BLK   ,NA             ,ROYAL 9.1      ,21,RG,STOLEN,140.0
612996,BLK   ,GI             ,REVEL 1        ,3,MT,STOLEN,1999.0
612997,WHI   ,MA             ,NAIL TRAIL 7.7 ,20,MT,STOLEN,2049.99
612998,BLK   ,OT             ,,16,RG,STOLEN,0.0
612999,BLK   ,TR             ,,18,RG,STOLEN,1360.0
613000,SIL   ,OT             ,DON'T REMEMBER ,8,OT,STOLEN,1200.0
613001,SIL   ,OT             ,,10,RG,STOLEN,50.0
613002,GRN   ,OT             ,AVANT H50      ,9,RC,STOLEN,900.0
613003,RED   ,DB             ,OVERDRIVE 29   ,24,MT,STOLEN,800.0
613004,BLK   ,UK             ,X5             ,5,OT,STOLEN,1000.0
613005,LGR   ,TR             ,TOP FUEL 9     ,11,MT,STOLEN,3500.0
613006,BLK   ,KO             ,JAKE CX 2016   ,24,OT,STOLEN,1900.0
613007,BLK   ,TR             ,,7,RG,STOLEN,500.0
613008,CPR   ,CA             ,10,18,RG,STOLEN,733.0
613009,GRN   ,TR             ,2013 TREK NEKO ,12,MT,STOLEN,200.0
613010,BLK   ,OT             ,BOLT           ,18,RG,STOLEN,700.0
613011,BLK   ,OT             ,X-NIGHT        ,20,RC,STOLEN,4000.0
613012,GRY   ,TR             ,SOHO           ,24,RG,STOLEN,1650.0
613013,BLK   ,OT             ,URBANIA 1      ,24,RG,STOLEN,1000.0
613014,BLU   ,TR             ,TREK           ,21,RC,STOLEN,1300.0
613015,BLU   ,OT             ,PLUG 2         ,16,RC,STOLEN,900.0
613016,BLK   ,OT             ,VITA SPORT     ,9,RG,STOLEN,900.0
613017,BLK   ,OT             ,,28,TO,STOLEN,1200.0
613018,RED   ,TR             ,6500,9,MT,STOLEN,0.0
613019,BLK   ,OT             ,2013 LEADER 721,1,RG,STOLEN,1000.0
613020,,UNKNOWN MAKE   ,,0,OT,STOLEN,
613021,BLK   ,TR             ,EMONDA         ,21,TO,STOLEN,1500.0
613022,WHI   ,OT             ,,10,RG,STOLEN,0.0
613023,BLU   ,GI             ,,21,RG,STOLEN,500.0
613024,SIL   ,TR             ,T30            ,21,RG,STOLEN,700.0
613025,BLK   ,NO             ,,24,MT,STOLEN,725.0
613026,BLU   ,SU             ,,21,RG,STOLEN,0.0
613027,WHI   ,NO             ,VALENCE        ,20,OT,STOLEN,1000.0
613028,,NO             ,VALENCE        ,30,RC,STOLEN,1000.0
613029,BLK   ,TR             ,,20,OT,STOLEN,1600.0
613030,OTH   ,OT             ,,40,RG,STOLEN,600.0
613031,PLE   ,NO             ,BUSH PILOT     ,24,MT,STOLEN,0.0
613032,BLK   ,OT             ,SPECIALLE OTTO ,8,RC,STOLEN,400.0
613033,GRY   ,SU             ,,18,RG,STOLEN,300.0
613034,BLK   ,OT             ,LONG HAUL TRUCK,2,TO,STOLEN,2000.0
613035,BLK   ,NO             ,THRESHOLD      ,21,OT,STOLEN,1200.0
613036,RED   ,OT             ,TOSCA          ,10,TO,STOLEN,800.0
613037,GRY   ,KH             ,,10,MT,STOLEN,500.0
613038,BLK   ,TR             ,FX3            ,27,OT,STOLEN,1300.0
613039,GRN   ,UK             ,HARD ROCK      ,21,MT,STOLEN,600.0
613040,SIL   ,GI             ,ESCAPE 1       ,18,RC,STOLEN,600.0
613041,BLU   ,UK             ,,20,RC,STOLEN,1500.0
613042,BLU   ,TR             ,,11,RC,STOLEN,0.0
613043,BLK   ,NO             ,INDIE 4 2015   ,24,OT,STOLEN,597.0
613044,BLK   ,UK             ,LANGSTER       ,1,RG,STOLEN,300.0
613045,WHI   ,IN             ,,7,RG,STOLEN,400.0
613046,BLK   ,GT             ,,27,MT,STOLEN,400.0
613047,RED   ,SC             ,TESLIN 2.4     ,21,RG,STOLEN,404.0
613048,BLK   ,OT             ,MIDTOWN        ,27,OT,STOLEN,500.0
613049,BLK   ,OT             ,ALIBI          ,7,RG,STOLEN,750.0
613050,,TR             ,TREK           ,1,RG,STOLEN,509.0
613051,BLK   ,OT             ,,1,RG,STOLEN,536.63
613052,GRY   ,NO             ,VFR4           ,24,TO,STOLEN,650.0
613053,BLK   ,OT             ,,30,RC,STOLEN,300.0
613054,BLK   ,UK             ,MILANO         ,24,OT,STOLEN,1200.0
613055,SIL   ,OT             ,SIRRUS COMP    ,18,RG,STOLEN,250.0
613056,SIL   ,OT             ,SIRRUS SPORT   ,18,RG,STOLEN,250.0
613057,BLK   ,OT             ,,5,RG,STOLEN,50.0
613058,BLK   ,CA             ,BAD BOY 9      ,24,RG,STOLEN,800.0
613059,WHI   ,OT             ,PIEROT ONE SPEE,1,RG,STOLEN,400.0
613060,BLK   ,OT             ,AMSTERDAM      ,21,TO,STOLEN,1800.0
613061,BLK   ,TR             ,MARLIN         ,21,MT,STOLEN,600.0
613062,WHI   ,OT             ,FIXIE SINGLE SP,1,RG,STOLEN,400.0
613063,BLK   ,OTHER          ,STEALTH GENESIS,0,MT,STOLEN,500.0
613064,DBL   ,GI             ,TOUGH ROAD SLR ,24,RG,STOLEN,1069.0
613065,,TR             ,,21,MT,STOLEN,400.0
613066,BLU   ,OT             ,MIXTE          ,3,OT,STOLEN,665.0
613067,GRN   ,OT             ,GF-02          ,22,TO,STOLEN,3000.0
613068,GRN   ,OT             ,,22,RC,STOLEN,3000.0
613069,WHI   ,CC             ,,7,RG,STOLEN,200.0
613070,BLK   ,KH             ,,1,RG,STOLEN,800.0
613071,BLK   ,OT             ,GENNIX         ,12,RC,STOLEN,3000.0
613072,BLK   ,GI             ,17 RAPID 3 ML B,21,RG,STOLEN,1400.0
613073,BLK   ,UK             ,,1,RC,STOLEN,700.0
613074,SIL   ,UK             ,,18,MT,STOLEN,150.0
613075,DBL   ,IH             ,JOURNEY        ,18,RG,STOLEN,0.0
613076,BLK   ,OT             ,CYCLEPATH      ,18,RG,STOLEN,500.0
613077,LGR   ,SC             ,,7,OT,STOLEN,400.0
613078,OTH   ,UK             ,,10,RG,STOLEN,113.0
613079,BLU   ,UK             ,SEVILLE STEEL B,1,RG,STOLEN,769.99
613080,DGR   ,CC             ,VILLAGER       ,10,RG,STOLEN,200.0
613081,BLK   ,GI             ,ROAM 3 DISC    ,24,RG,STOLEN,674.0
613082,BLK   ,UK             ,,1,RC,STOLEN,350.0
613083,LGR   ,OT             ,STEALTH 1.0    ,21,RG,STOLEN,260.0
613084,BLU   ,OT             ,,1,FO,STOLEN,200.0
613085,GRY   ,NO             ,2017 SIGHT C9.3,11,MT,STOLEN,4999.0
613086,WHI   ,GI             ,,24,RC,STOLEN,900.0
613087,GRY   ,CA             ,CAAD10         ,10,RC,STOLEN,1500.0
613088,BLU   ,OT             ,TRANSFER 30    ,27,RG,STOLEN,950.0
613089,WHI   ,OT             ,MILANO         ,21,RG,STOLEN,500.0
613090,RED   ,OT             ,1959,1,RG,STOLEN,350.0
613091,CRM   ,KO             ,3 GEAR CRUISER ,3,RG,STOLEN,400.0
613092,BLK   ,UK             ,SOLOIST        ,1,RG,STOLEN,500.0
613093,,GI             ,,1,TO,STOLEN,800.0
613094,ONG   ,UK             ,,1,OT,STOLEN,450.0
613095,ONG   ,GI             ,TALON          ,20,MT,STOLEN,1354.87
613096,BLK   ,TR             ,FX 2           ,24,RG,STOLEN,600.0
613097,BLU   ,SC             ,,12,OT,STOLEN,1500.0
613098,BLU   ,OT             ,MIAMI SUN      ,1,TR,STOLEN,500.0
613099,BLU   ,SU             ,700CC CIRCUIT  ,13,OT,STOLEN,350.0
613100,RED   ,CA             ,CAN 17 S6 EVO U,22,RC,STOLEN,3399.0
613101,BLU   ,HF             ,,10,RG,STOLEN,109.0
613102,BLK   ,GI             ,,21,RG,STOLEN,750.0
613103,BLU   ,UK             ,CONQUEROR      ,1,OT,STOLEN,400.0
613104,BLU   ,OT             ,,1,RG,STOLEN,536.0
613105,RED   ,OT             ,10SP NZW       ,21,RG,STOLEN,550.0
613106,CRM   ,OT             ,STEP THROUGH WO,3,OT,STOLEN,400.0
613107,SIL   ,OT             ,,7,RG,STOLEN,595.0
613108,BLU   ,KHS            ,TR101          ,21,TO,STOLEN,1065.0
613109,GLD   ,FJ             ,CAMBRIDGE      ,7,RG,STOLEN,399.0
613110,OTH   ,NO             ,CRD 1          ,30,RC,STOLEN,1000.0
613111,BLK   ,FJ             ,FUJI STROLL    ,1,RG,STOLEN,1065.0
613112,BLK   ,OT             ,CROSSTRAIL SPOR,21,OT,STOLEN,1000.0
613113,BRN   ,OT             ,CHINOOK        ,24,RG,STOLEN,625.0
613114,BLU   ,UK             ,,10,TO,STOLEN,900.0
613115,,URBAN          ,XCAPE          ,0,MT,STOLEN,463.0
613116,RED   ,SU             ,,18,RG,STOLEN,250.0
613117,DGR   ,KO             ,BIG HOSS       ,21,MT,STOLEN,500.0
613118,LGR   ,GI             ,,21,OT,STOLEN,0.0
613119,BLU   ,OT             ,,1,RG,STOLEN,300.0
613120,BLK   ,UK             ,BMX CRUISER    ,1,BM,STOLEN,300.0
613121,MRN   ,RA             ,AVENIR         ,20,TO,STOLEN,600.0
613122,BLK   ,OT             ,ALLEZ          ,30,RC,STOLEN,700.0
613123,RED   ,UK             ,,1,RG,STOLEN,600.0
613124,BLU   ,NO             ,,21,RG,STOLEN,300.0
613125,ONG   ,OT             ,FELT VR60      ,16,RC,STOLEN,1170.0
613126,WHI   ,TR             ,16 7.2 FX WSD 1,8,RG,STOLEN,400.0
613127,BRN   ,KO             ,COWAN          ,1,MT,STOLEN,1200.0
613128,LGR   ,GI             ,,21,OT,STOLEN,0.0
613129,YEL   ,ROCKY MOUNTAIN ,,0,MT,STOLEN,2000.0
613130,,UK             ,,11,RG,STOLEN,900.0
613131,BLU   ,OT             ,,27,MT,STOLEN,750.0
613132,WHI   ,GI             ,,6,MT,STOLEN,500.0
613133,BLK   ,OTHER          ,,0,RC,STOLEN,700.0
613134,BLK   ,OT             ,,7,MT,STOLEN,4500.0
613135,BLK   ,OT             ,TRACE 20       ,15,RG,STOLEN,1157.83
613136,OTH   ,OT             , Z100          ,18,RC,STOLEN,800.0
613137,BLK   ,OT             ,CIRRUS         ,21,RG,STOLEN,1000.0
613138,OTH   ,UK             ,,10,TO,STOLEN,1400.0
613139,BLU   ,OT             ,,27,MT,STOLEN,750.0
613140,DGR   ,MO             ,,21,MT,STOLEN,0.0
613141,BLU   ,CC             ,,18,MT,STOLEN,400.0
613142,BLK   ,OT             ,,1,TO,STOLEN,500.0
613143,LBL   ,OT             ,DURANGO 1 FEMME,24,MT,STOLEN,850.0
613144,,UK             ,,11,TO,STOLEN,1000.0
613145,WHI   ,BL             ,COMET          ,18,MT,STOLEN,1000.0
613146,BLKGRN,MONGOOSE       ,,4,OT,STOLEN,160.0
613147,WHI   ,OT             ,SPEEDSTER S30 2,30,RC,STOLEN,550.0
613148,,UK             ,,15,RG,STOLEN,1200.0
613149,WHI   ,UK             ,,10,MT,STOLEN,0.0
613150,RED   ,BI             ,,14,RC,STOLEN,1500.0
613151,BLK   ,CA             ,BAD BOY 4      ,12,RG,STOLEN,1400.0
613152,BLU   ,TR             ,,15,OT,STOLEN,500.0
613153,,SC             ,04SW2611C1     ,24,RG,STOLEN,200.0
613154,YEL   ,OT             ,,1,RG,STOLEN,180.0
613155,BLK   ,GIANT          ,,24,OT,STOLEN,800.0
613156,,OT             ,,14,RG,STOLEN,200.0
613157,BLK   ,OT             ,DESIRE         ,18,RG,STOLEN,400.0
613158,GRY   ,JAMIS          ,SPUTNIK        ,1,RC,STOLEN,1500.0
613159,BLK   ,GI             ,CYPRES         ,21,TO,STOLEN,2500.0
613160,GRY   ,UK             ,MARKET         ,24,RG,STOLEN,760.0
613161,,OT             ,LANGSTER       ,1,RC,STOLEN,400.0
613162,BLK   ,OT             ,BLACK HOLE 55  ,1,RG,STOLEN,350.0
613163,,OT             ,,10,RC,STOLEN,1149.0
613164,BLK   ,GI             ,,21,RG,STOLEN,850.0
613165,BLK   ,OT             , PROJEKT 21    ,21,OT,STOLEN,499.0
613166,BLK   ,UNKNOWN        ,,0,EL,STOLEN,1000.0
613167,BLU   ,TR             ,,18,OT,STOLEN,500.0
613168,RED   ,OT             ,BIRDIE 3-SPEED ,3,OT,STOLEN,600.0
613169,OTH   ,OTHER          ,CHARGE-GRATER  ,8,OT,STOLEN,840.0
