timeID,hour,day,month,year,dayOfWeek
674530,16,9,August,2017,Wednesday 
689773,17,9,August,2017,Wednesday 
689500,18,9,August,2017,Wednesday 
665717,19,9,August,2017,Wednesday 
673709,20,9,August,2017,Wednesday 
666364,21,9,August,2017,Wednesday 
670005,22,9,August,2017,Wednesday 
689278,23,9,August,2017,Wednesday 
666958,0,10,August,2017,Thursday  
686501,1,10,August,2017,Thursday  
708454,2,10,August,2017,Thursday  
686544,3,10,August,2017,Thursday  
677370,4,10,August,2017,Thursday  
707291,5,10,August,2017,Thursday  
665640,6,10,August,2017,Thursday  
686547,7,10,August,2017,Thursday  
677555,8,10,August,2017,Thursday  
687959,9,10,August,2017,Thursday  
676407,10,10,August,2017,Thursday  
703140,11,10,August,2017,Thursday  
666957,12,10,August,2017,Thursday  
667474,13,10,August,2017,Thursday  
686550,14,10,August,2017,Thursday  
677557,15,10,August,2017,Thursday  
677122,16,10,August,2017,Thursday  
687253,17,10,August,2017,Thursday  
686331,18,10,August,2017,Thursday  
684460,19,10,August,2017,Thursday  
684770,20,10,August,2017,Thursday  
709631,21,10,August,2017,Thursday  
670916,22,10,August,2017,Thursday  
684458,23,10,August,2017,Thursday  
670284,0,11,August,2017,Friday    
723356,1,11,August,2017,Friday    
683028,2,11,August,2017,Friday    
703564,3,11,August,2017,Friday    
670082,4,11,August,2017,Friday    
702195,5,11,August,2017,Friday    
729138,6,11,August,2017,Friday    
684460,7,11,August,2017,Friday    
670083,8,11,August,2017,Friday    
683096,9,11,August,2017,Friday    
702362,10,11,August,2017,Friday    
683085,11,11,August,2017,Friday    
670085,12,11,August,2017,Friday    
703034,13,11,August,2017,Friday    
683026,14,11,August,2017,Friday    
678209,15,11,August,2017,Friday    
683280,16,11,August,2017,Friday    
670287,17,11,August,2017,Friday    
723304,18,11,August,2017,Friday    
695186,19,11,August,2017,Friday    
690182,20,11,August,2017,Friday    
702364,21,11,August,2017,Friday    
722349,22,11,August,2017,Friday    
702367,23,11,August,2017,Friday    
679472,0,12,August,2017,Saturday  
730212,1,12,August,2017,Saturday  
669276,2,12,August,2017,Saturday  
668922,3,12,August,2017,Saturday  
679076,4,12,August,2017,Saturday  
692316,5,12,August,2017,Saturday  
721936,6,12,August,2017,Saturday  
721935,7,12,August,2017,Saturday  
719484,9,12,August,2017,Saturday  
679347,10,12,August,2017,Saturday  
679348,11,12,August,2017,Saturday  
721223,12,12,August,2017,Saturday  
693153,13,12,August,2017,Saturday  
676762,14,12,August,2017,Saturday  
696820,15,12,August,2017,Saturday  
679473,16,12,August,2017,Saturday  
675756,17,12,August,2017,Saturday  
679406,18,12,August,2017,Saturday  
702490,19,12,August,2017,Saturday  
692318,20,12,August,2017,Saturday  
692402,21,12,August,2017,Saturday  
718380,22,12,August,2017,Saturday  
679025,23,12,August,2017,Saturday  
666591,0,13,August,2017,Sunday    
682475,1,13,August,2017,Sunday    
666592,2,13,August,2017,Sunday    
666594,3,13,August,2017,Sunday    
682794,4,13,August,2017,Sunday    
716348,5,13,August,2017,Sunday    
716491,6,13,August,2017,Sunday    
702380,7,13,August,2017,Sunday    
682795,8,13,August,2017,Sunday    
701289,9,13,August,2017,Sunday    
700992,10,13,August,2017,Sunday    
682440,11,13,August,2017,Sunday    
728382,12,13,August,2017,Sunday    
682442,13,13,August,2017,Sunday    
701290,14,13,August,2017,Sunday    
701295,15,13,August,2017,Sunday    
682476,16,13,August,2017,Sunday    
666807,17,13,August,2017,Sunday    
666858,18,13,August,2017,Sunday    
697568,19,13,August,2017,Sunday    
689638,20,13,August,2017,Sunday    
667446,21,13,August,2017,Sunday    
669777,22,13,August,2017,Sunday    
666593,23,13,August,2017,Sunday    
669373,0,14,August,2017,Monday    
676985,1,14,August,2017,Monday    
696716,2,14,August,2017,Monday    
676470,3,14,August,2017,Monday    
675519,4,14,August,2017,Monday    
676807,5,14,August,2017,Monday    
676223,6,14,August,2017,Monday    
677238,8,14,August,2017,Monday    
675145,9,14,August,2017,Monday    
696882,10,14,August,2017,Monday    
667527,11,14,August,2017,Monday    
669168,12,14,August,2017,Monday    
696849,13,14,August,2017,Monday    
669148,14,14,August,2017,Monday    
669169,15,14,August,2017,Monday    
676579,16,14,August,2017,Monday    
669412,17,14,August,2017,Monday    
676189,18,14,August,2017,Monday    
669467,19,14,August,2017,Monday    
675410,20,14,August,2017,Monday    
696565,21,14,August,2017,Monday    
696344,22,14,August,2017,Monday    
675146,23,14,August,2017,Monday    
676780,0,15,August,2017,Tuesday   
676806,1,15,August,2017,Tuesday   
669213,2,15,August,2017,Tuesday   
696789,3,15,August,2017,Tuesday   
669413,4,15,August,2017,Tuesday   
720810,5,15,August,2017,Tuesday   
676687,7,15,August,2017,Tuesday   
676783,8,15,August,2017,Tuesday   
669414,9,15,August,2017,Tuesday   
729225,10,15,August,2017,Tuesday   
696337,11,15,August,2017,Tuesday   
684739,12,15,August,2017,Tuesday   
676595,13,15,August,2017,Tuesday   
723487,14,15,August,2017,Tuesday   
696340,15,15,August,2017,Tuesday   
670416,16,15,August,2017,Tuesday   
669359,17,15,August,2017,Tuesday   
696348,18,15,August,2017,Tuesday   
684740,19,15,August,2017,Tuesday   
690520,20,15,August,2017,Tuesday   
719178,21,15,August,2017,Tuesday   
669415,22,15,August,2017,Tuesday   
670903,23,15,August,2017,Tuesday   
680663,0,16,August,2017,Wednesday 
723314,1,16,August,2017,Wednesday 
723271,2,16,August,2017,Wednesday 
702432,3,16,August,2017,Wednesday 
683163,4,16,August,2017,Wednesday 
729542,5,16,August,2017,Wednesday 
683994,6,16,August,2017,Wednesday 
670295,7,16,August,2017,Wednesday 
683662,8,16,August,2017,Wednesday 
670815,9,16,August,2017,Wednesday 
683995,10,16,August,2017,Wednesday 
683282,11,16,August,2017,Wednesday 
703566,12,16,August,2017,Wednesday 
670593,13,16,August,2017,Wednesday 
670467,14,16,August,2017,Wednesday 
683284,15,16,August,2017,Wednesday 
670086,16,16,August,2017,Wednesday 
683659,17,16,August,2017,Wednesday 
683658,18,16,August,2017,Wednesday 
678229,19,16,August,2017,Wednesday 
702198,20,16,August,2017,Wednesday 
683279,21,16,August,2017,Wednesday 
683313,22,16,August,2017,Wednesday 
670468,23,16,August,2017,Wednesday 
683666,0,17,August,2017,Thursday  
683285,1,17,August,2017,Thursday  
683287,2,17,August,2017,Thursday  
670087,3,17,August,2017,Thursday  
683345,4,17,August,2017,Thursday  
702376,5,17,August,2017,Thursday  
683288,6,17,August,2017,Thursday  
683288,7,17,August,2017,Thursday  
703110,8,17,August,2017,Thursday  
723285,9,17,August,2017,Thursday  
670088,10,17,August,2017,Thursday  
683315,11,17,August,2017,Thursday  
670470,12,17,August,2017,Thursday  
668777,13,17,August,2017,Thursday  
670471,14,17,August,2017,Thursday  
723365,15,17,August,2017,Thursday  
683316,16,17,August,2017,Thursday  
683794,17,17,August,2017,Thursday  
710018,18,17,August,2017,Thursday  
710049,19,17,August,2017,Thursday  
683289,20,17,August,2017,Thursday  
678174,21,17,August,2017,Thursday  
702246,22,17,August,2017,Thursday  
678321,23,17,August,2017,Thursday  
689457,0,18,August,2017,Friday    
689547,1,18,August,2017,Friday    
689369,2,18,August,2017,Friday    
728649,3,18,August,2017,Friday    
708724,4,18,August,2017,Friday    
689501,5,18,August,2017,Friday    
674370,6,18,August,2017,Friday    
708912,7,18,August,2017,Friday    
684175,8,18,August,2017,Friday    
674534,9,18,August,2017,Friday    
690094,10,18,August,2017,Friday    
666427,11,18,August,2017,Friday    
674708,12,18,August,2017,Friday    
666290,13,18,August,2017,Friday    
684209,14,18,August,2017,Friday    
695144,15,18,August,2017,Friday    
689279,16,18,August,2017,Friday    
667476,17,18,August,2017,Friday    
689783,18,18,August,2017,Friday    
677218,19,18,August,2017,Friday    
665435,20,18,August,2017,Friday    
667550,21,18,August,2017,Friday    
708028,22,18,August,2017,Friday    
666023,23,18,August,2017,Friday    
666496,0,19,August,2017,Saturday  
666617,1,19,August,2017,Saturday  
677223,2,19,August,2017,Saturday  
677032,3,19,August,2017,Saturday  
665674,4,19,August,2017,Saturday  
686504,5,19,August,2017,Saturday  
687394,6,19,August,2017,Saturday  
665732,7,19,August,2017,Saturday  
686504,8,19,August,2017,Saturday  
677378,9,19,August,2017,Saturday  
686335,10,19,August,2017,Saturday  
666921,11,19,August,2017,Saturday  
677036,12,19,August,2017,Saturday  
677559,13,19,August,2017,Saturday  
677701,14,19,August,2017,Saturday  
669785,15,19,August,2017,Saturday  
687396,16,19,August,2017,Saturday  
666497,17,19,August,2017,Saturday  
703118,18,19,August,2017,Saturday  
708049,19,19,August,2017,Saturday  
677224,20,19,August,2017,Saturday  
665675,21,19,August,2017,Saturday  
729193,22,19,August,2017,Saturday  
707298,23,19,August,2017,Saturday  
666048,0,20,August,2017,Sunday    
701942,1,20,August,2017,Sunday    
682444,2,20,August,2017,Sunday    
667211,3,20,August,2017,Sunday    
716357,4,20,August,2017,Sunday    
682884,5,20,August,2017,Sunday    
693674,6,20,August,2017,Sunday    
676710,8,20,August,2017,Sunday    
682799,9,20,August,2017,Sunday    
701298,10,20,August,2017,Sunday    
701893,11,20,August,2017,Sunday    
666595,12,20,August,2017,Sunday    
677908,13,20,August,2017,Sunday    
693848,14,20,August,2017,Sunday    
701944,16,20,August,2017,Sunday    
682924,17,20,August,2017,Sunday    
682445,18,20,August,2017,Sunday    
666596,19,20,August,2017,Sunday    
682480,20,20,August,2017,Sunday    
666597,21,20,August,2017,Sunday    
682801,22,20,August,2017,Sunday    
669697,23,20,August,2017,Sunday    
696357,0,21,August,2017,Monday    
669416,1,21,August,2017,Monday    
696531,2,21,August,2017,Monday    
696570,3,21,August,2017,Monday    
720843,5,21,August,2017,Monday    
696792,6,21,August,2017,Monday    
676226,7,21,August,2017,Monday    
669785,8,21,August,2017,Monday    
696571,9,21,August,2017,Monday    
676862,10,21,August,2017,Monday    
676857,11,21,August,2017,Monday    
677127,12,21,August,2017,Monday    
676888,13,21,August,2017,Monday    
675414,14,21,August,2017,Monday    
676809,15,21,August,2017,Monday    
669478,16,21,August,2017,Monday    
696532,17,21,August,2017,Monday    
676810,18,21,August,2017,Monday    
669214,19,21,August,2017,Monday    
667141,20,21,August,2017,Monday    
669171,21,21,August,2017,Monday    
687927,22,21,August,2017,Monday    
692415,23,21,August,2017,Monday    
669866,0,22,August,2017,Tuesday   
692404,1,22,August,2017,Tuesday   
668051,2,22,August,2017,Tuesday   
669581,3,22,August,2017,Tuesday   
679407,4,22,August,2017,Tuesday   
679670,5,22,August,2017,Tuesday   
692419,6,22,August,2017,Tuesday   
693373,7,22,August,2017,Tuesday   
680278,8,22,August,2017,Tuesday   
722283,9,22,August,2017,Tuesday   
679080,10,22,August,2017,Tuesday   
693562,11,22,August,2017,Tuesday   
679454,12,22,August,2017,Tuesday   
679673,13,22,August,2017,Tuesday   
679078,14,22,August,2017,Tuesday   
669674,15,22,August,2017,Tuesday   
679000,16,22,August,2017,Tuesday   
677129,17,22,August,2017,Tuesday   
679455,18,22,August,2017,Tuesday   
692322,19,22,August,2017,Tuesday   
679456,20,22,August,2017,Tuesday   
679081,21,22,August,2017,Tuesday   
679002,22,22,August,2017,Tuesday   
677120,23,22,August,2017,Tuesday   
666859,0,23,August,2017,Wednesday 
682854,1,23,August,2017,Wednesday 
700998,2,23,August,2017,Wednesday 
718020,3,23,August,2017,Wednesday 
667213,4,23,August,2017,Wednesday 
684476,5,23,August,2017,Wednesday 
700997,6,23,August,2017,Wednesday 
682802,7,23,August,2017,Wednesday 
710270,8,23,August,2017,Wednesday 
701051,9,23,August,2017,Wednesday 
666006,10,23,August,2017,Wednesday 
729391,11,23,August,2017,Wednesday 
709094,12,23,August,2017,Wednesday 
728381,13,23,August,2017,Wednesday 
716638,14,23,August,2017,Wednesday 
682855,15,23,August,2017,Wednesday 
682925,16,23,August,2017,Wednesday 
682926,17,23,August,2017,Wednesday 
666247,18,23,August,2017,Wednesday 
682446,19,23,August,2017,Wednesday 
682803,20,23,August,2017,Wednesday 
682856,21,23,August,2017,Wednesday 
666808,22,23,August,2017,Wednesday 
682804,23,23,August,2017,Wednesday 
667524,0,24,August,2017,Thursday  
677942,1,24,August,2017,Thursday  
665676,2,24,August,2017,Thursday  
687435,3,24,August,2017,Thursday  
707046,4,24,August,2017,Thursday  
686533,5,24,August,2017,Thursday  
686538,6,24,August,2017,Thursday  
697819,7,24,August,2017,Thursday  
708761,8,24,August,2017,Thursday  
677711,9,24,August,2017,Thursday  
670801,10,24,August,2017,Thursday  
707047,11,24,August,2017,Thursday  
677040,12,24,August,2017,Thursday  
677230,13,24,August,2017,Thursday  
677381,14,24,August,2017,Thursday  
707050,15,24,August,2017,Thursday  
666672,16,24,August,2017,Thursday  
677563,17,24,August,2017,Thursday  
687998,18,24,August,2017,Thursday  
666699,19,24,August,2017,Thursday  
666708,20,24,August,2017,Thursday  
686536,21,24,August,2017,Thursday  
677567,22,24,August,2017,Thursday  
665733,23,24,August,2017,Thursday  
677228,0,25,August,2017,Friday    
677566,1,25,August,2017,Friday    
677351,2,25,August,2017,Friday    
665677,3,25,August,2017,Friday    
707302,4,25,August,2017,Friday    
665641,5,25,August,2017,Friday    
710957,6,25,August,2017,Friday    
687721,7,25,August,2017,Friday    
666647,8,25,August,2017,Friday    
688594,9,25,August,2017,Friday    
686483,10,25,August,2017,Friday    
687450,11,25,August,2017,Friday    
677706,12,25,August,2017,Friday    
686338,13,25,August,2017,Friday    
677374,14,25,August,2017,Friday    
673063,15,25,August,2017,Friday    
677231,17,25,August,2017,Friday    
666650,18,25,August,2017,Friday    
666498,19,25,August,2017,Friday    
677568,20,25,August,2017,Friday    
677444,21,25,August,2017,Friday    
665678,22,25,August,2017,Friday    
677467,23,25,August,2017,Friday    
677041,0,26,August,2017,Saturday  
666923,1,26,August,2017,Saturday  
677973,2,26,August,2017,Saturday  
687089,3,26,August,2017,Saturday  
677486,4,26,August,2017,Saturday  
677042,5,26,August,2017,Saturday  
687943,6,26,August,2017,Saturday  
729507,7,26,August,2017,Saturday  
687448,8,26,August,2017,Saturday  
665461,9,26,August,2017,Saturday  
687716,10,26,August,2017,Saturday  
666499,11,26,August,2017,Saturday  
677971,12,26,August,2017,Saturday  
708384,13,26,August,2017,Saturday  
708546,14,26,August,2017,Saturday  
677709,15,26,August,2017,Saturday  
666500,16,26,August,2017,Saturday  
666501,17,26,August,2017,Saturday  
677043,18,26,August,2017,Saturday  
677445,19,26,August,2017,Saturday  
666651,20,26,August,2017,Saturday  
686485,21,26,August,2017,Saturday  
708766,22,26,August,2017,Saturday  
688680,23,26,August,2017,Saturday  
674043,0,27,August,2017,Sunday    
674281,1,27,August,2017,Sunday    
674373,2,27,August,2017,Sunday    
689784,3,27,August,2017,Sunday    
673711,4,27,August,2017,Sunday    
667551,5,27,August,2017,Sunday    
703401,6,27,August,2017,Sunday    
689786,7,27,August,2017,Sunday    
676744,8,27,August,2017,Sunday    
674418,9,27,August,2017,Sunday    
666449,10,27,August,2017,Sunday    
674374,11,27,August,2017,Sunday    
674375,12,27,August,2017,Sunday    
683360,13,27,August,2017,Sunday    
708100,14,27,August,2017,Sunday    
667203,15,27,August,2017,Sunday    
683361,16,27,August,2017,Sunday    
683362,17,27,August,2017,Sunday    
708609,18,27,August,2017,Sunday    
689372,19,27,August,2017,Sunday    
674025,20,27,August,2017,Sunday    
709851,21,27,August,2017,Sunday    
666525,22,27,August,2017,Sunday    
684489,23,27,August,2017,Sunday    
701142,0,28,August,2017,Monday    
701143,1,28,August,2017,Monday    
701116,2,28,August,2017,Monday    
720606,3,28,August,2017,Monday    
717261,4,28,August,2017,Monday    
701110,6,28,August,2017,Monday    
666109,7,28,August,2017,Monday    
667214,8,28,August,2017,Monday    
667524,9,28,August,2017,Monday    
718024,10,28,August,2017,Monday    
683801,11,28,August,2017,Monday    
666809,12,28,August,2017,Monday    
667215,13,28,August,2017,Monday    
682897,14,28,August,2017,Monday    
682452,15,28,August,2017,Monday    
683802,16,28,August,2017,Monday    
702844,17,28,August,2017,Monday    
682449,18,28,August,2017,Monday    
682929,19,28,August,2017,Monday    
682450,20,28,August,2017,Monday    
683442,21,28,August,2017,Monday    
682161,22,28,August,2017,Monday    
666810,23,28,August,2017,Monday    
696360,0,29,August,2017,Tuesday   
676812,1,29,August,2017,Tuesday   
696375,2,29,August,2017,Tuesday   
696373,3,29,August,2017,Tuesday   
696584,4,29,August,2017,Tuesday   
720243,5,29,August,2017,Tuesday   
728582,6,29,August,2017,Tuesday   
669650,7,29,August,2017,Tuesday   
676815,8,29,August,2017,Tuesday   
675152,9,29,August,2017,Tuesday   
710717,10,29,August,2017,Tuesday   
675152,11,29,August,2017,Tuesday   
676870,12,29,August,2017,Tuesday   
696536,13,29,August,2017,Tuesday   
669172,14,29,August,2017,Tuesday   
676129,15,29,August,2017,Tuesday   
684737,16,29,August,2017,Tuesday   
669649,17,29,August,2017,Tuesday   
669381,18,29,August,2017,Tuesday   
676866,19,29,August,2017,Tuesday   
675150,20,29,August,2017,Tuesday   
720949,21,29,August,2017,Tuesday   
669382,22,29,August,2017,Tuesday   
669484,23,29,August,2017,Tuesday   
676889,0,30,August,2017,Wednesday 
696362,1,30,August,2017,Wednesday 
675151,2,30,August,2017,Wednesday 
720530,3,30,August,2017,Wednesday 
676816,4,30,August,2017,Wednesday 
720950,6,30,August,2017,Wednesday 
696363,7,30,August,2017,Wednesday 
696364,8,30,August,2017,Wednesday 
674112,9,30,August,2017,Wednesday 
720952,10,30,August,2017,Wednesday 
696554,11,30,August,2017,Wednesday 
676868,12,30,August,2017,Wednesday 
669490,13,30,August,2017,Wednesday 
720850,14,30,August,2017,Wednesday 
